"Seat","Num","Justice","Clerk","Started","Finished","School","Previous.Clerkship"
"CJ","43","Waite, M","","0","0","",""
"CJ","50","Fuller, M","Fitnam, T. H.","1888","1889","",""
"CJ","50","Fuller, M","Harlan, James S.","1888","1889","","none"
"CJ","50","Fuller, M","York, Clarence M.","1889","1896","","none"
"CJ","50","Fuller, M","York, Clarence M.","1897","1905","","S. Field"
"CJ","50","Fuller, M","Day, Stephen Albion","1905","1907","","none"
"CJ","55","White, E","Byrne, John J.","1918","1921","",""
"CJ","69","Taft, W","Byrne, John J.","1921","1924","","E. White"
"CJ","69","Taft, W","Mischler, Wendell","1921","1930","",""
"CJ","69","Taft, W","Williams, C. Dickerman","1924","1925","Yale","none"
"CJ","69","Taft, W","Robertson, Reynolds","1929","1930","",""
"CJ","69","Taft, W","McElwain, Edwin","1938","1939","",""
"CJ","62","Hughes, C","Mischler, Wendell","1930","1930","","Taft"
"CJ","62","Hughes, C","Robertson, Reynolds","1930","1934","","Taft"
"CJ","73","Stone, H","Boskey, Bennett","1941","1943","Harvard","S. F. Reed"
"CJ","73","Stone, H","Nickerson, Eugene H.","1944","1946","Columbia","A. Hand"
"CJ","73","Stone, H","Prashker, Herbert","1945","1946","",""
"CJ","85","Vinson, F","Allen, Francis A.","1946","1948","Northwestern","none"
"CJ","85","Vinson, F","White, Byron","1946","1947","Yale","none"
"CJ","85","Vinson, F","Ebb, Lawrence F.","1947","1948","Harvard",""
"CJ","85","Vinson, F","Seder, Arthur R.","1947","1948","Northwestern","none"
"CJ","85","Vinson, F","Seder, Arthur R.","1948","1949","Northwestern","Vinson"
"CJ","85","Vinson, F","Trienens, Howard J.","1950","1951","Northwestern","none"
"CJ","85","Vinson, F","Minow, Newton N.","1951","1952","Northwestern","none"
"CJ","85","Vinson, F","Paul, James C.N.","1951","1952","Penn","none"
"CJ","85","Vinson, F","Trienens, Howard J.","1951","1952","Northwestern","Vinson"
"CJ","85","Vinson, F","Hawkins, Carl S.","1952","1953","Northwestern","none"
"CJ","85","Vinson, F","Oliver, William W.","1952","1953","Northwestern","none"
"CJ","85","Vinson, F","Paul, James C.N.","1952","1953","Penn","Vinson"
"CJ","85","Vinson, F","Pollock, Earl E.","1953","1953","Northwestern","none"
"CJ","88","Warren, E","Flynn, Richard J.","1953","1954","",""
"CJ","88","Warren, E","Oliver, William W.","1953","1954","Northwestern","Vinson"
"CJ","88","Warren, E","Pollock, Earl E.","1953","1955","Northwestern","Vinson"
"CJ","88","Warren, E","Gunther, Gerald","1954","1955","Harvard","L. Hand"
"CJ","88","Warren, E","Cohen, Jerome A.","1955","1956","Yale","none"
"CJ","88","Warren, E","Moody, Graham","1955","1956","",""
"CJ","88","Warren, E","Stern, Samuel A.","1955","1956","Harvard","Magruder"
"CJ","88","Warren, E","Allen, William H.","1956","1957","Stanford","none"
"CJ","88","Warren, E","Reitz, Curtis R.","1956","1957","Penn","none"
"CJ","88","Warren, E","Richman, Martin F.","1956","1957","Harvard","Magruder"
"CJ","88","Warren, E","Newman, Jon O.","1957","1958","Yale","G. T. Washington"
"CJ","88","Warren, E","Oaks, Dallin H.","1957","1958","Chicago","none"
"CJ","88","Warren, E","Franklin, Marc A.","1958","1959","Cornell","Hincks"
"CJ","88","Warren, E","Heyman, Ira Michael","1958","1959","Yale","C. E. Clark"
"CJ","88","Warren, E","Bring, Murray H.","1959","1960","NYU",""
"CJ","88","Warren, E","Dempsey, William H.","1959","1960","Yale","Fahy"
"CJ","88","Warren, E","Moore, Ralph J.","1959","1960","Berkeley","none"
"CJ","88","Warren, E","Ball, R. Markham","1960","1961","Harvard","none"
"CJ","88","Warren, E","Bring, Murray H.","1960","1961","NYU","Warren"
"CJ","88","Warren, E","Choper, Jesse H.","1960","1961","Penn","none"
"CJ","88","Warren, E","Ehrenhaft, Peter D.","1961","1962","Columbia",""
"CJ","88","Warren, E","Dyk, Timothy B.","1962","1963","Harvard","S. F. Reed"
"CJ","88","Warren, E","Niles, John D.","1962","1963","Berkeley",""
"CJ","88","Warren, E","Taft, Peter R.","1962","1963","Yale","Rives"
"CJ","88","Warren, E","Beytagh, Francis X.","1963","1964","Michigan","none"
"CJ","88","Warren, E","Boehm, Theodore R.","1963","1964","Harvard","none"
"CJ","88","Warren, E","Hoenig, James K.","1963","1964","Stanford","none"
"CJ","88","Warren, E","Low, Peter","1963","1964","Virginia","none"
"CJ","88","Warren, E","Ely, John Hart","1964","1965","Yale","none"
"CJ","88","Warren, E","Gaither, James C.","1964","1965","Stanford","none"
"CJ","88","Warren, E","Hale, James T.","1965","1966","Minnesota","none"
"CJ","88","Warren, E","Smith, Michael E.","1965","1966","Michigan","Waterman"
"CJ","88","Warren, E","Ziffren, Kenneth","1965","1966","UCLA","none"
"CJ","88","Warren, E","Johnson, Phillip E.","1966","1967","Chicago","Traynor"
"CJ","88","Warren, E","Kranwinkle, C. Douglas","1966","1967","Michigan",""
"CJ","88","Warren, E","Schmidt, Benno C.","1966","1967","Yale",""
"CJ","88","Warren, E","Brown, Tyrone","1967","1968","Cornell","none"
"CJ","88","Warren, E","Nichols, Larry","1967","1968","Michigan",""
"CJ","88","Warren, E","Simon, Larry","1967","1968","Yale","Weinfeld"
"CJ","88","Warren, E","Bice, Scott","1968","1969","USC","none"
"CJ","88","Warren, E","Dudley, Earl C.","1968","1969","Virginia","none"
"CJ","88","Warren, E","Gray, C. Boyden","1968","1969","North Carolina","none"
"CJ","88","Warren, E","Meyer, Paul J.","1968","1969","Notre Dame",""
"CJ","88","Warren, E","Keker, John W.","1970","1971","Yale","none"
"CJ","97","Burger, W","Fabrikant, Robert","1969","1970","Georgetown","Burger"
"CJ","97","Burger, W","Lettow, Charles F.","1969","1970","Stanford","Duniway"
"CJ","97","Burger, W","Rissetto, Harry A.","1969","1970","Georgetown","Sirica"
"CJ","97","Burger, W","Zimmerman, Michael","1969","1970","Utah",""
"CJ","97","Burger, W","Atwood, James R.","1970","1971","Stanford","Hufstedler"
"CJ","97","Burger, W","Bickart, David O.","1970","1971","NYU","Wyatt"
"CJ","97","Burger, W","Garrett, Theodore L.","1970","1971","Columbia","J. J. Smith"
"CJ","97","Burger, W","Elmore, William B.","1971","1972","",""
"CJ","97","Burger, W","Floyd, C. Douglas","1971","1972","Stanford",""
"CJ","97","Burger, W","Korns, John H.","1971","1972","Harvard","Wisdom"
"CJ","97","Burger, W","Skillman, Richard W.","1971","1972","NYU","J. J. Gibbons"
"CJ","97","Burger, W","White, G. Edward","1971","1972","Harvard",""
"CJ","97","Burger, W","Bollinger, Lee","1972","1973","Columbia","Feinberg"
"CJ","97","Burger, W","Coquillette, Daniel R.","1972","1973","Harvard","Braucher"
"CJ","97","Burger, W","Diamond, Richard D.","1972","1973","Yale","Weigel"
"CJ","97","Burger, W","Weiss, Jack M.","1972","1973","Harvard","Wisdom"
"CJ","97","Burger, W","Fergenson, Arthur F.","1973","1974","Yale","Griesa"
"CJ","97","Burger, W","Ripple, Kenneth Francis","1973","1974","Virginia","none"
"CJ","97","Burger, W","Zengerle, Joseph C.","1973","1974","Michigan","McGowan"
"CJ","97","Burger, W","Burbank, Stephen B.","1974","1975","Harvard","Braucher"
"CJ","97","Burger, W","Ripple, Kenneth Francis","1974","1975","Virginia","Burger"
"CJ","97","Burger, W","Walters, Stephen","1974","1975","Stanford","Duniway"
"CJ","97","Burger, W","Kovacic, Candace S.","1975","1976","Northeastern","Oakes"
"CJ","97","Burger, W","Starr, Kenneth","1975","1976","Duke","Burger"
"CJ","97","Burger, W","Drinkwater, W. Wayne","1976","1977","Mississippi","Keady"
"CJ","97","Burger, W","Kozinski, Alex","1976","1977","UCLA","Kennedy"
"CJ","97","Burger, W","Ondrasik, Paul J.","1976","1977","Virginia","Seitz"
"CJ","97","Burger, W","Parr, Henry L.","1977","1978","Virginia","Haynsworth"
"CJ","97","Burger, W","Stewart, Monte N.","1977","1978","BYU","J. C. Wallace"
"CJ","97","Burger, W","Jay, Stewart","1977","1978","Harvard",""
"CJ","97","Burger, W","Lacy, Robinson B.","1978","1979","Harvard","M. Pollack"
"CJ","97","Burger, W","Phillips, Carter G.","1978","1979","Northwestern","Sprecher"
"CJ","97","Burger, W","Pratt, Jack F.","1978","1979","Yale","C. Clark"
"CJ","97","Burger, W","Eggleston, W. Neil","1979","1980","Northwestern","Hunter"
"CJ","97","Burger, W","Shechtman, Paul L.","1979","1980","Harvard","L. Pollak"
"CJ","97","Burger, W","Wahoske, Michael J.","1979","1980","Notre Dame",""
"CJ","97","Burger, W","Ale, John C.","1980","1981","Virginia","Tamm"
"CJ","97","Burger, W","Coleman, John M.","1980","1981","Chicago",""
"CJ","97","Burger, W","Sexton, John","1980","1981","Harvard","Bazelon"
"CJ","97","Burger, W","Volling, James L.","1980","1981","GW","R. Robb"
"CJ","97","Burger, W","Holzhauer, James D.","1981","1982","Michigan","Ainsworth"
"CJ","97","Burger, W","McMorrow, Judith A.","1981","1982","Notre Dame","Merritt"
"CJ","97","Burger, W","Wright, Christopher J.","1981","1982","Stanford","Sneed"
"CJ","97","Burger, W","Dreyfuss, Rochelle C.","1982","1983","Columbia","Feinberg"
"CJ","97","Burger, W","Green, Thomas B.","1982","1983","Utah",""
"CJ","97","Burger, W","Helm, Mark B.","1983","1984","Harvard","McGowan"
"CJ","97","Burger, W","Hurley, Rebecca","1983","1984","SMU","I. Goldberg"
"CJ","97","Burger, W","Lieb, Peter M.","1983","1984","Michigan","Kearse"
"CJ","97","Burger, W","Luttig, J. Michael","1983","1984","Virginia","Scalia"
"CJ","97","Burger, W","Campbell, Ray W.","1984","1985","Virginia","Wilkey"
"CJ","97","Burger, W","Lazerwitz, Michael R.","1984","1985","Chicago","Friendly"
"CJ","97","Burger, W","Lightsey, Wallace K.","1984","1985","Harvard","Wisdom"
"CJ","97","Burger, W","Cassell, Paul G.","1985","1986","Stanford","Scalia"
"CJ","97","Burger, W","Coplan, Karl S.","1985","1986","Columbia","Garth"
"CJ","97","Burger, W","Flanigan, Timothy","1985","1986","Virginia","none"
"CJ","97","Burger, W","Neumeier, Matthew M.","1985","1986","Harvard","J. C. Wallace"
"CJ","97","Burger, W","Schaerr, Gene C.","1986","1987","Yale","Starr"
"CJ","97","Burger, W","Brown, Bruce P.","1986","1987","Georgia","Tamm"
"CJ","97","Burger, W","Dovel, Gregory S.","1987","1988","Harvard","J. C. Wallace"
"CJ","97","Burger, W","Kelley, William K.","1988","1989","Harvard","Starr"
"CJ","97","Burger, W","Keetch, Von G.","1989","1990","BYU","G. Pratt"
"CJ","97","Burger, W","Boyle, Ashby D.","1990","1991","Columbia","None"
"CJ","97","Burger, W","Barry, John E.","1991","1992","Columbia","L. Campbell"
"CJ","97","Burger, W","Tilleman, Karl M.","1992","1993","BYU","J. Noonan"
"CJ","97","Burger, W","Gauch, James E.","1993","1994","Chicago","D. A. Nelson"
"CJ","97","Burger, W","Grant, Eric A.","1994","1995","Berkeley","E. Jones"
"CJ","100","Rehnquist, W","Leitch, David G.","1986","1987","Virginia","Wilkinson"
"CJ","100","Rehnquist, W","Lindsay, William R.","1986","1987","Berkeley","McGowan"
"CJ","100","Rehnquist, W","Little, Laura E.","1986","1987","Temple","Hunter"
"CJ","100","Rehnquist, W","Downs, J. Anthony","1987","1988","Chicago","Oakes"
"CJ","100","Rehnquist, W","Miller, R. Charles","1987","1988","Penn","S. Robinson"
"CJ","100","Rehnquist, W","Taylor, William L.","1987","1988","Yale","Wisdom"
"CJ","100","Rehnquist, W","Brenza, Lindley J.","1988","1989","Chicago","Easterbrook"
"CJ","100","Rehnquist, W","Giuffra, Robert J.","1988","1989","Yale","R. Winter"
"CJ","100","Rehnquist, W","Saunders, Melissa L.","1988","1989","Virginia","J. D. Phillips"
"CJ","100","Rehnquist, W","Colloton, Steven M.","1989","1990","Yale","Silberman"
"CJ","100","Rehnquist, W","McDonald, Barry P.","1989","1990","Northwestern","Logan"
"CJ","100","Rehnquist, W","Vines, James K.","1989","1990","","Merhige"
"CJ","100","Rehnquist, W","Bleich, Jeffrey L.","1990","1991","Berkeley","Mikva"
"CJ","100","Rehnquist, W","Braun, Bruce R.","1990","1991","Virginia","Flaum"
"CJ","100","Rehnquist, W","Wahl, Monica J.","1990","1991","Chicago","P. Higginbotham"
"CJ","100","Rehnquist, W","Anderson, Audrey J.","1991","1992","Michigan","H. Greene"
"CJ","100","Rehnquist, W","Scheuermann, Eric F.","1991","1992","Harvard","J. C. Wallace"
"CJ","100","Rehnquist, W","Tenpas, Ronald J.","1991","1992","Virginia","L. Pollak"
"CJ","100","Rehnquist, W","Garre, Gregory G.","1992","1993","GW","Scirica"
"CJ","100","Rehnquist, W","Pepperman, Richard C.","1992","1993","Penn","Becker"
"CJ","100","Rehnquist, W","Richards, Celestine J.","1992","1993","Georgetown","C. Hall"
"CJ","100","Rehnquist, W","Best, Landis C.","1993","1994","Duke","Tilley"
"CJ","100","Rehnquist, W","Morris, Brian","1993","1994","Stanford","J. Noonan"
"CJ","100","Rehnquist, W","Ryan, James E.","1993","1994","Virginia","J. C. Wallace"
"CJ","100","Rehnquist, W","Manier, Jody A.","1994","1995","Chicago","S. Williams"
"CJ","100","Rehnquist, W","Sargent, Stephen M.","1994","1995","BYU","Tacha"
"CJ","100","Rehnquist, W","Zidlicky, Paul J.","1994","1995","GW","F. Magill"
"CJ","100","Rehnquist, W","Claeys, Eric R.","1995","1996","USC","Brunetti"
"CJ","100","Rehnquist, W","Fagan, Shawn F.","1995","1996","Harvard","D. Ginsburg"
"CJ","100","Rehnquist, W","Simmons, Courtney","1995","1996","Yale","Luttig"
"CJ","100","Rehnquist, W","Cruz, Ted","1996","1997","Harvard","Luttig"
"CJ","100","Rehnquist, W","Garnett, Richard W.","1996","1997","Yale","R. Arnold"
"CJ","100","Rehnquist, W","Hoffman, David H.","1996","1997","Chicago","Jacobs"
"CJ","100","Rehnquist, W","Kelsh, John P.","1997","1998","Northwestern","Sentelle"
"CJ","100","Rehnquist, W","Martens, Matthew T.","1997","1998","North Carolina","Sentelle"
"CJ","100","Rehnquist, W","Newland, Sarah O.","1997","1998","Harvard","Silberman"
"CJ","100","Rehnquist, W","Bowers, Christopher P.","1998","1999","Chicago","Rymer"
"CJ","100","Rehnquist, W","Richards, Neil M.","1998","1999","Virginia","Niemeyer"
"CJ","100","Rehnquist, W","Schaffer, Robert G.","1998","1999","Duke","Tacha"
"CJ","100","Rehnquist, W","Boyle, Kevin R.","1999","2000","Arizona","Brunetti"
"CJ","100","Rehnquist, W","Jorgensen, Jay T.","1999","2000","BYU","Alito"
"CJ","100","Rehnquist, W","Nixon, Rosemarie K.","1999","2000","Notre Dame","Loken"
"CJ","100","Rehnquist, W","Sobota, Luke A.","2000","2001","Chicago","Rymer"
"CJ","100","Rehnquist, W","Stancil, Mark T.","2000","2001","Virginia","Ebel"
"CJ","100","Rehnquist, W","Strauber, Jocelyn E.","2000","2001","Duke","Randolph"
"CJ","100","Rehnquist, W","Costa, Gregg","2001","2002","Texas","Randolph"
"CJ","100","Rehnquist, W","Doerhoff, Heidi C.","2001","2002","Missouri","Gibson"
"CJ","100","Rehnquist, W","McGurk, Brett H.","2001","2002","Columbia","Jacobs"
"CJ","100","Rehnquist, W","Brannon, Leah O.","2002","2003","Harvard","D. Ginsburg"
"CJ","100","Rehnquist, W","DeVooght, Andrew R.","2002","2003","Illinois","Kanne"
"CJ","100","Rehnquist, W","Hur, Robert K.","2002","2003","Stanford","Kozinski"
"CJ","100","Rehnquist, W","DeJulius, Leon F.","2003","2004","Notre Dame","9th Cir."
"CJ","100","Rehnquist, W","Gilligan, Courtney C.","2003","2004","GW","F. Magill"
"CJ","100","Rehnquist, W","Streett, Aaron M.","2003","2004","Texas","Sentelle"
"CJ","100","Rehnquist, W","Oldham, Jeffrey L.","2004","2005","Northwestern","Wilkinson"
"CJ","100","Rehnquist, W","Richardson, Julius N.","2004","2005","Chicago","Posner"
"CJ","100","Rehnquist, W","Shores, Ryan A.","2004","2005","Virginia","Ripple"
"CJ","100","Rehnquist, W","Mosier, Mark W.","2005","2005","Chicago","Tacha"
"CJ","100","Rehnquist, W","O'Connell, Ann E.","2005","2005","GW","F. Magill"
"CJ","100","Rehnquist, W","Passaportis, Michael S.","2005","2005","Virginia","Wilkinson"
"CJ","109","Roberts, J","Kearney, Daniel P.","2005","2006","Yale","J. Roberts"
"CJ","109","Roberts, J","Mosier, Mark W.","2005","2006","Chicago","Rehnquist"
"CJ","109","Roberts, J","O'Connell, Ann E.","2005","2006","GW","Rehnquist"
"CJ","109","Roberts, J","Passaportis, Michael S.","2005","2006","Virginia","Rehnquist"
"CJ","109","Roberts, J","Stojilkovic, Kosta","2005","2006","Virginia","J. Roberts"
"CJ","109","Roberts, J","Ellsworth, Felicia H.","2006","2007","Chicago","Boudin"
"CJ","109","Roberts, J","Hicks, George W.","2006","2007","Harvard","Janice R. Brown"
"CJ","109","Roberts, J","Kmiec, Keenan D.","2006","2007","Berkeley","Sentelle"
"CJ","109","Roberts, J","Nathanson, Paul J.","2006","2007","Harvard","Silberman"
"CJ","109","Roberts, J","Burnette, Jason T.","2007","2008","Georgia","R. L. Anderson"
"CJ","109","Roberts, J","Hawley, Joshua","2007","2008","Yale","McConnell"
"CJ","109","Roberts, J","Metlitsky, Anton","2007","2008","Harvard","Garland"
"CJ","109","Roberts, J","Hawley, Erin Morrow","2007","2008","Yale","Wilkinson"
"CJ","109","Roberts, J","Baude, William","2008","2009","Yale","McConnell"
"CJ","109","Roberts, J","Harris, Jeffrey","2008","2009","Harvard","Sentelle"
"CJ","109","Roberts, J","Murphy, Erin","2008","2009","Georgetown","Sykes"
"CJ","109","Roberts, J","Wilkinson, Porter","2008","2009","Virginia","Kavanaugh"
"CJ","109","Roberts, J","Martinez, Roman","2009","2010","Yale","Kavanaugh"
"CJ","109","Roberts, J","McDonald, James","2009","2010","Virginia","Sutton"
"CJ","109","Roberts, J","Sachs, Stephen","2009","2010","Yale","S. Williams"
"CJ","109","Roberts, J","Zimmerman, Erik R.","2009","2010","Stanford","Wilkinson"
"CJ","109","Roberts, J","Crane, Paul","2010","2011","Virginia","Wilkinson"
"CJ","109","Roberts, J","Heinzelman, Kate","2010","2011","Yale","Garland"
"CJ","109","Roberts, J","Tarbert, Kathryn","2010","2011","Vanderbilt","D. Ginsburg"
"CJ","109","Roberts, J","Hudson, Zac","2010","2011","Yale","Kavanaugh"
"CJ","109","Roberts, J","DiPompeo, Christoper","2011","2012","Penn","Niemeyer"
"CJ","109","Roberts, J","Liu, Frederick","2011","2012","Yale","9th Cir."
"CJ","109","Roberts, J","Roh, Colleen","2011","2012","Harvard","Garland"
"CJ","109","Roberts, J","Scotten, Hagan","2011","2012","Harvard","Kavanaugh"
"CJ","109","Roberts, J","Edsall, Caroline","2012","2013","Yale","Kavanaugh"
"CJ","109","Roberts, J","Ellis, Jonathan","2012","2013","Penn","Randolph"
"CJ","109","Roberts, J","Kian, Sina","2012","2013","Stanford","Tatel"
"CJ","109","Roberts, J","Snyder, Benjamin","2012","2013","Harvard","Sutton"
"CJ","109","Roberts, J","Goodspeed, Morgan","2013","0","Harvard","Kavanaugh"
"CJ","109","Roberts, J","Huston, Michael","2013","0","Michigan","Kethledge"
"CJ","109","Roberts, J","Littleton, Judson O.","2013","0","Texas","Randolph"
"CJ","109","Roberts, J","Shapiro, Matthew","2013","0","Yale","Wilkinson"
"1","45","Woods, W","","0","0","",""
"1","49","Lamar, L","","0","0","",""
"1","54","Jackson, H","","0","0","",""
"1","56","Peckham, R","Ball, Jesse C.","1895","1904","",""
"1","56","Peckham, R","Hoover, John E.","1904","1905","",""
"1","56","Peckham, R","Widdifield, S. Edward","1904","1909","",""
"1","61","Lurton, H","","0","0","",""
"1","66","McReynolds, J","Mahoney, Maurice J.","1927","1929","",""
"1","66","McReynolds, J","Mahoney, Maurice J.","1931","1934","",""
"1","66","McReynolds, J","Knox, John Frush","1936","1937","Harvard","none"
"1","66","McReynolds, J","McHale, John T.","1937","1938","","Van Devanter"
"1","81","Byrnes, J","Doyle, James E.","1941","1942","Columbia",""
"1","83","Rutledge, W","Brudney, Victor","1943","0","Columbia",""
"1","83","Rutledge, W","Shniderman, Harry L.","1944","1945","Harvard",""
"1","83","Rutledge, W","Wolfson, Richard F.","1946","1947","",""
"1","83","Rutledge, W","Stevens, John Paul","1947","1948","Northwestern","none"
"1","83","Rutledge, W","Temko, Stanley L.","1947","1948","Columbia","none"
"1","83","Rutledge, W","Pollak, Louis H.","1948","1949","Yale","none"
"1","83","Rutledge, W","Tone, Philip W.","1948","1949","Iowa","none"
"1","87","Minton, S","Kelso, Charles D.","1950","1951","Chicago","none"
"1","87","Minton, S","Mikva, Abner J.","1951","1952","Chicago","none"
"1","87","Minton, S","Bachelder, William K.","1952","1953","",""
"1","87","Minton, S","Wallace, Harry L.","1952","1953","Harvard","none"
"1","90","Brennan, W","Szuch, Clyde A.","1956","1957","Harvard","none"
"1","90","Brennan, W","Keane, Edward W.","1957","1958","Harvard","none"
"1","90","Brennan, W","O'Hern, Daniel Joseph","1957","1958","Harvard","none"
"1","90","Brennan, W","Fishbein, Peter M.","1958","1959","Harvard","none"
"1","90","Brennan, W","Lyons, Dennis G.","1958","1960","Harvard","none"
"1","90","Brennan, W","Nagin, Jeffrey L.","1959","1960","Harvard","none"
"1","90","Brennan, W","Arnold, Richard S.","1960","1961","Harvard","none"
"1","90","Brennan, W","Rezneck, Daniel A.","1960","1961","Harvard","none"
"1","90","Brennan, W","Michelman, Frank I.","1961","1962","Harvard","none"
"1","90","Brennan, W","O'Neil, Robert M.","1962","1963","Harvard","none"
"1","90","Brennan, W","Posner, Richard","1962","1963","Harvard","none"
"1","90","Brennan, W","Barnett, Stephen R.","1963","1964","Harvard","Friendly"
"1","90","Brennan, W","Friedman, Stephen J.","1963","1964","Harvard",""
"1","90","Brennan, W","Posner, S. Paul","1964","1965","Harvard","none"
"1","90","Brennan, W","Fiss, Owen M.","1965","1966","Harvard","T. Marshall"
"1","90","Brennan, W","Strauss, Peter L.","1965","1966","Yale","Bazelon"
"1","90","Brennan, W","Goodman, Stephen M.","1966","1967","Penn","Bazelon"
"1","90","Brennan, W","Sofaer, Abraham David","1966","1967","NYU","J. S. Wright"
"1","90","Brennan, W","Fisher, Raymond C.","1967","1968","Stanford","J. S. Wright"
"1","90","Brennan, W","Onek, Joseph N.","1968","1969","Yale","Bazelon"
"1","90","Brennan, W","Weinberg, Robert M.","1968","1969","Michigan","none"
"1","90","Brennan, W","Cooper, Richard M.","1969","1970","Harvard","none"
"1","90","Brennan, W","Reveley, W. Taylor","1969","1970","Virginia","none"
"1","90","Brennan, W","Becker, Loftus E.","1970","1971","Penn","Bazelon"
"1","90","Brennan, W","Cotton, Richard","1970","1971","Yale","J. S. Wright"
"1","90","Brennan, W","Moran, Michael C.","1970","1971","Detroit","G. Edwards"
"1","90","Brennan, W","Ashworth, C. Taylor","1971","1972","Texas",""
"1","90","Brennan, W","Goldman, Gerald","1971","1972","Harvard",""
"1","90","Brennan, W","Hoeber, Paul R.","1971","1972","Berkeley","Browning"
"1","90","Brennan, W","Leahy, Edward R.","1972","1973","Boston College","Aldisert"
"1","90","Brennan, W","Maledon, William J.","1972","1973","Notre Dame","none"
"1","90","Brennan, W","Rosberg, Gerald M.","1972","1973","Harvard","Bazelon"
"1","90","Brennan, W","Stone, Geoffrey R.","1972","1973","Chicago","J. S. Wright"
"1","90","Brennan, W","Jorde, Thomas M.","1973","1974","Yale","Weigel"
"1","90","Brennan, W","Pedowitz, Lawrence B.","1973","1974","NYU","Friendly"
"1","90","Brennan, W","Berzon, Marsha S.","1974","1975","Berkeley","Browning"
"1","90","Brennan, W","Goldberg, Steven P.","1974","1975","Yale","Bazelon"
"1","90","Brennan, W","Bronstein, Richard J.","1975","1976","Chicago","S. Robinson"
"1","90","Brennan, W","Fickle, Stanley C.","1975","1976","Indiana","Eschbach"
"1","90","Brennan, W","Simon, Barry S.","1975","1976","Harvard","J. S. Wright"
"1","90","Brennan, W","Sternstein, Alan B.","1975","1976","Arizona","Douglas"
"1","90","Brennan, W","Shanks, Robert B.","1976","1977","Virginia","Tamm"
"1","90","Brennan, W","Fletcher, William A.","1976","1977","Yale","Weigel"
"1","90","Brennan, W","Baskin, Stuart J.","1976","1977","Stanford","Mansfield"
"1","90","Brennan, W","Lynch, Gerard E.","1976","1977","Columbia","Feinberg"
"1","90","Brennan, W","Carpenter, David W.","1977","1978","Boston","Coffin"
"1","90","Brennan, W","Legato, Carmen D.","1977","1978","Catholic",""
"1","90","Brennan, W","Peters, F. Whitten","1977","1978","Harvard","J. S. Wright"
"1","90","Brennan, W","Reiss, Steven A.","1977","1978","Stanford","Wisdom"
"1","90","Brennan, W","Garland, Merrick B.","1978","1979","Harvard","Friendly"
"1","90","Brennan, W","Post, Robert","1978","1979","Yale","Bazelon"
"1","90","Brennan, W","Chertoff, Michael","1979","1980","Harvard","Gurfein"
"1","90","Brennan, W","Rosen, Jeffrey J.","1979","1980","Harvard","J. S. Wright"
"1","90","Brennan, W","Kayden, Jerold S.","1980","1981","Harvard","Oakes"
"1","90","Brennan, W","McConnell, Michael W.","1980","1981","Chicago","J. S. Wright"
"1","90","Brennan, W","Rubin, Michael","1980","1981","Georgetown","Renfrew"
"1","90","Brennan, W","Polebaum, Elliot E.","1980","1981","NYU","Oakes"
"1","90","Brennan, W","Campisano, Mark S.","1981","1982","Yale","Feinberg"
"1","90","Brennan, W","Elgarten, Clifton S.","1981","1982","Cardozo","L. Pollak"
"1","90","Brennan, W","Lowinger, Frederick C.","1981","1982","Chicago","J. S. Wright"
"1","90","Brennan, W","Mikva, Mary L.","1981","1982","Northwestern","P. Marshall"
"1","90","Brennan, W","Dane, Perry","1982","1983","Yale","Bazelon"
"1","90","Brennan, W","Kelly, Edward J.","1982","1983","Virginia","Haynsworth"
"1","90","Brennan, W","Schapiro, John H.","1982","1983","Stanford","J. S. Wright"
"1","90","Brennan, W","Treat, Charles S.","1982","1983","Chicago","Wisdom"
"1","90","Brennan, W","Kindler, Jeff","1983","1984","Harvard","Bazelon"
"1","90","Brennan, W","Klausner, Michael","1983","1984","Yale","Bazelon"
"1","90","Brennan, W","Lerner, Bruce R.","1983","1984","Penn","Mikva"
"1","90","Brennan, W","Savarese, John F.","1983","1984","Harvard","L. Pollak"
"1","90","Brennan, W","Curtis, Charles G.","1984","1985","Chicago","Bazelon"
"1","90","Brennan, W","Feldman, James A.","1984","1985","Harvard","J. S. Wright"
"1","90","Brennan, W","Rips, Michael D.","1984","1985","GW","Politz"
"1","90","Brennan, W","Verrilli, Donald B.","1984","1985","Columbia","J. S. Wright"
"1","90","Brennan, W","Deveney, Marie R.","1985","1986","Michigan","H. Edwards"
"1","90","Brennan, W","Fujitani, Jay M.","1985","1986","Berkeley","Weigel"
"1","90","Brennan, W","Hashimoto, Dean M.","1985","1986","Yale","Bazelon"
"1","90","Brennan, W","Kramer, Larry D.","1985","1986","Chicago","Friendly"
"1","90","Brennan, W","Leeds, Jeffrey T.","1985","1986","Harvard","none"
"1","90","Brennan, W","Caminker, Evan","1986","1987","Yale","W. Norris"
"1","90","Brennan, W","Haddad, Mark E.","1986","1987","","L. Pollak"
"1","90","Brennan, W","Regan, Milton C.","1986","1987","Georgetown","R. B. Ginsburg"
"1","90","Brennan, W","Seitz, Virginia A.","1986","1987","Buffalo","H. Edwards"
"1","90","Brennan, W","Elhauge, Einer R.","1987","1988","Harvard","W. Norris"
"1","90","Brennan, W","Epstein, Mark H.","1987","1988","Berkeley","Weigel"
"1","90","Brennan, W","Guerra, Joseph R.","1987","1988","Georgetown","J. Green"
"1","90","Brennan, W","Rosenkranz, E. Joshua","1987","1988","Georgetown","Scalia"
